730,41.50684931506849
1460,51.917808219178085
2190,47.80821917808219
2920,44.38356164383562
3650,48.63013698630137
4380,45.34246575342466
5110,48.63013698630137
5840,46.71232876712329
6570,46.3013698630137
7300,50.41095890410959
8030,54.38356164383562
8760,53.15068493150685
9490,56.849315068493155
10220,46.57534246575342
10950,25.753424657534246
11680,2.191780821917808
12410,0.0
13140,0.0
13870,0.0
14600,0.0
15330,0.0
16060,0.0
16790,0.0
17520,0.0
18250,0.0
18980,0.0
19710,0.0
20440,0.0
21170,0.0
21900,0.0
22630,4.383561643835616
23360,7.260273972602739
24090,5.616438356164384
24820,7.9452054794520555
25550,7.123287671232877
26280,5.89041095890411
27010,4.794520547945205
27740,4.794520547945205
28470,4.794520547945205
29200,8.082191780821917
29930,6.438356164383562
30660,6.712328767123288
31390,5.068493150684931
32120,4.794520547945205
32850,4.383561643835616
33580,3.5616438356164384
34310,4.931506849315069
35040,5.068493150684931
35770,5.342465753424658
36500,6.712328767123288
37230,6.575342465753424
37960,6.301369863013699
38690,5.89041095890411
39420,11.643835616438356
40150,5.205479452054795
40880,12.32876712328767
41610,11.095890410958905
42340,9.726027397260275
43070,49.86301369863014
43800,50.95890410958904
44530,49.31506849315068
45260,45.34246575342466
45990,43.28767123287671
46720,28.904109589041095
47450,27.808219178082194
48180,28.493150684931507
48910,27.808219178082194
49640,20.273972602739725
50370,24.93150684931507
51100,18.21917808219178
51830,20.54794520547945
52560,15.890410958904111
53290,17.945205479452056
54020,15.616438356164384
54750,21.095890410958905
55480,25.34246575342466
56210,24.383561643835616
56940,25.616438356164384
57670,26.84931506849315
58400,25.205479452054796
59130,14.520547945205479
59860,16.43835616438356
60590,13.013698630136986
61320,9.315068493150685
62050,8.63013698630137
62780,11.232876712328768
63510,14.246575342465754
64240,9.58904109589041
64970,11.36986301369863
65700,13.013698630136986
66430,16.164383561643834
67160,8.356164383561644
67890,10.0
68620,7.808219178082192
69350,11.36986301369863
70080,10.547945205479452
70810,9.04109589041096
71540,15.342465753424658
72270,10.95890410958904
73000,11.643835616438356
73730,9.58904109589041
74460,6.8493150684931505
74588,2.054794520547945
